SMILES;organic;organic_modifier;additive;additive_concentration_mM;name;logIE;instrument;source;logIE_pred;viscosity_old;surface_tension_old;polarity_index_old;pH.aq.;NH4
C/C=C/C=C/C(O)=O;40;MeOH;ammonia;31;sorbic acid;0.43;Agilent 6495;ESI;0.084306628;1.61;34.974592;8.16;10.5;1
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;40;MeOH;ammonia;31;3-nitrobenzenesulfonic acid;1.24;Agilent 6495;ESI;1.132154157;1.61;34.974592;8.16;10.5;1
OC(=O)c1cc(I)cc(I)c1O;40;MeOH;ammonia;31;3,5-diiodosalicylic acid;1.58;Agilent 6495;ESI;1.64705699;1.61;34.974592;8.16;10.5;1
Oc1ccc(cc1)c2ccccc2;40;MeOH;ammonia;31;4-phenylphenol;0.82;Agilent 6495;ESI;0.412052335;1.61;34.974592;8.16;10.5;1
OC(=O)c1ccc(O)cc1;40;MeOH;ammonia;31;4-hydroxybenzoic acid;0.75;Agilent 6495;ESI;0.378417122;1.61;34.974592;8.16;10.5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;40;MeOH;ammonia;31;3,5-dinitrobenzoic acid;1.38;Agilent 6495;ESI;1.280934812;1.61;34.974592;8.16;10.5;1
O[S](=O)(=O)c1cccc2ccccc12;40;MeOH;ammonia;31;naphthalenesulfonic acid;1.24;Agilent 6495;ESI;1.324794481;1.61;34.974592;8.16;10.5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;40;MeOH;ammonia;31;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;1.97;Agilent 6495;ESI;2.190287182;1.61;34.974592;8.16;10.5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;40;MeOH;ammonia;31;2,4-dinitrophenol;1.43;Agilent 6495;ESI;1.378063789;1.61;34.974592;8.16;10.5;1
Oc1cccc(c1)[N+]([O-])=O;40;MeOH;ammonia;31;3-nitrophenol;1.12;Agilent 6495;ESI;1.177793838;1.61;34.974592;8.16;10.5;1
O=C1NC(=O)c2ccccc12;40;MeOH;ammonia;31;phthalimide;0.41;Agilent 6495;ESI;-0.050078243;1.61;34.974592;8.16;10.5;1
Nc1ccc(cc1)C(O)=O;40;MeOH;ammonia;31;4-aminobenzoic acid;0.59;Agilent 6495;ESI;0.130866558;1.61;34.974592;8.16;10.5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;40;MeOH;ammonia;31;2,4,6-trinitro-1,3-benzenediol;1.59;Agilent 6495;ESI;1.687918469;1.61;34.974592;8.16;10.5;1
OC(=O)c1ccccc1;60;MeOH;ammonia;21;benzoic acid;0.72;Agilent 6495;ESI;0.56444057;1.53;29.957232;7.14;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;60;MeOH;ammonia;21;4-nitrophenol;1.47;Agilent 6495;ESI;1.357631986;1.53;29.957232;7.14;10.5;1
Oc1cccc(c1)C(F)(F)F;60;MeOH;ammonia;21;3-(trifluoromethyl)phenol;2.07;Agilent 6495;ESI;2.141816004;1.53;29.957232;7.14;10.5;1
OC(=O)c1ccccc1O;60;MeOH;ammonia;21;salicylic acid;1.25;Agilent 6495;ESI;1.124742273;1.53;29.957232;7.14;10.5;1
C/C=C/C=C/C(O)=O;60;MeOH;ammonia;21;sorbic acid;0.53;Agilent 6495;ESI;0.090482799;1.53;29.957232;7.14;10.5;1
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;60;MeOH;ammonia;21;3-nitrobenzenesulfonic acid;1.31;Agilent 6495;ESI;1.224015506;1.53;29.957232;7.14;10.5;1
OC(=O)c1cc(I)cc(I)c1O;60;MeOH;ammonia;21;3,5-diiodosalicylic acid;1.82;Agilent 6495;ESI;1.805062038;1.53;29.957232;7.14;10.5;1
Oc1ccc(cc1)c2ccccc2;60;MeOH;ammonia;21;4-phenylphenol;0.83;Agilent 6495;ESI;0.660509371;1.53;29.957232;7.14;10.5;1
OC(=O)c1ccc(O)cc1;60;MeOH;ammonia;21;4-hydroxybenzoic acid;0.74;Agilent 6495;ESI;0.511969741;1.53;29.957232;7.14;10.5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;60;MeOH;ammonia;21;3,5-dinitrobenzoic acid;1.56;Agilent 6495;ESI;1.455431573;1.53;29.957232;7.14;10.5;1
O[S](=O)(=O)c1cccc2ccccc12;60;MeOH;ammonia;21;naphthalenesulfonic acid;1.31;Agilent 6495;ESI;1.355099322;1.53;29.957232;7.14;10.5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;60;MeOH;ammonia;21;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.14;Agilent 6495;ESI;2.21742053;1.53;29.957232;7.14;10.5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;60;MeOH;ammonia;21;2,4-dinitrophenol;1.63;Agilent 6495;ESI;1.588571469;1.53;29.957232;7.14;10.5;1
Oc1cccc(c1)[N+]([O-])=O;60;MeOH;ammonia;21;3-nitrophenol;1.33;Agilent 6495;ESI;1.288028988;1.53;29.957232;7.14;10.5;1
O=C1NC(=O)c2ccccc12;60;MeOH;ammonia;21;phthalimide;0.28;Agilent 6495;ESI;-0.046489152;1.53;29.957232;7.14;10.5;1
Nc1ccc(cc1)C(O)=O;60;MeOH;ammonia;21;4-aminobenzoic acid;0.57;Agilent 6495;ESI;0.194779931;1.53;29.957232;7.14;10.5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;60;MeOH;ammonia;21;2,4,6-trinitro-1,3-benzenediol;1.8;Agilent 6495;ESI;1.781836699;1.53;29.957232;7.14;10.5;1
OC(=O)c1ccccc1;80;MeOH;ammonia;10;benzoic acid;0.75;Agilent 6495;ESI;0.619196698;1.16;27.309248;6.12;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;80;MeOH;ammonia;10;4-nitrophenol;1.67;Agilent 6495;ESI;1.548291163;1.16;27.309248;6.12;10.5;1
Oc1cccc(c1)C(F)(F)F;80;MeOH;ammonia;10;3-(trifluoromethyl)phenol;2.28;Agilent 6495;ESI;2.310020171;1.16;27.309248;6.12;10.5;1
OC(=O)c1ccccc1O;80;MeOH;ammonia;10;salicylic acid;1.3;Agilent 6495;ESI;1.233276063;1.16;27.309248;6.12;10.5;1
C/C=C/C=C/C(O)=O;80;MeOH;ammonia;10;sorbic acid;0.59;Agilent 6495;ESI;0.347772019;1.16;27.309248;6.12;10.5;1
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;80;MeOH;ammonia;10;3-nitrobenzenesulfonic acid;1.33;Agilent 6495;ESI;1.260779428;1.16;27.309248;6.12;10.5;1
OC(=O)c1cc(I)cc(I)c1O;80;MeOH;ammonia;10;3,5-diiodosalicylic acid;2.03;Agilent 6495;ESI;1.909021802;1.16;27.309248;6.12;10.5;1
Oc1ccc(cc1)c2ccccc2;80;MeOH;ammonia;10;4-phenylphenol;0.98;Agilent 6495;ESI;0.666579895;1.16;27.309248;6.12;10.5;1
OC(=O)c1ccc(O)cc1;80;MeOH;ammonia;10;4-hydroxybenzoic acid;0.77;Agilent 6495;ESI;0.585930774;1.16;27.309248;6.12;10.5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;80;MeOH;ammonia;10;3,5-dinitrobenzoic acid;1.73;Agilent 6495;ESI;1.545927071;1.16;27.309248;6.12;10.5;1
O[S](=O)(=O)c1cccc2ccccc12;80;MeOH;ammonia;10;naphthalenesulfonic acid;1.37;Agilent 6495;ESI;1.380396147;1.16;27.309248;6.12;10.5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;80;MeOH;ammonia;10;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.35;Agilent 6495;ESI;2.293055768;1.16;27.309248;6.12;10.5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;80;MeOH;ammonia;10;2,4-dinitrophenol;1.84;Agilent 6495;ESI;1.656608699;1.16;27.309248;6.12;10.5;1
Oc1cccc(c1)[N+]([O-])=O;80;MeOH;ammonia;10;3-nitrophenol;1.53;Agilent 6495;ESI;1.484157607;1.16;27.309248;6.12;10.5;1
O=C1NC(=O)c2ccccc12;80;MeOH;ammonia;10;phthalimide;0.37;Agilent 6495;ESI;-0.048147023;1.16;27.309248;6.12;10.5;1
Nc1ccc(cc1)C(O)=O;80;MeOH;ammonia;10;4-aminobenzoic acid;0.59;Agilent 6495;ESI;0.40452276;1.16;27.309248;6.12;10.5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;80;MeOH;ammonia;10;2,4,6-trinitro-1,3-benzenediol;1.93;Agilent 6495;ESI;1.83651908;1.16;27.309248;6.12;10.5;1
OC(=O)c1ccccc1;100;MeOH;ammonia;52;benzoic acid;1.03;Agilent 6495;ESI;0.585843364;0.51;22.12;5.1;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;100;MeOH;ammonia;52;4-nitrophenol;1.95;Agilent 6495;ESI;1.813936667;0.51;22.12;5.1;10.5;1
Oc1cccc(c1)C(F)(F)F;100;MeOH;ammonia;52;3-(trifluoromethyl)phenol;2.82;Agilent 6495;ESI;2.559134723;0.51;22.12;5.1;10.5;1
OC(=O)c1ccccc1O;100;MeOH;ammonia;52;salicylic acid;1.67;Agilent 6495;ESI;1.442932355;0.51;22.12;5.1;10.5;1
C/C=C/C=C/C(O)=O;100;MeOH;ammonia;52;sorbic acid;0.79;Agilent 6495;ESI;0.459042537;0.51;22.12;5.1;10.5;1
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;100;MeOH;ammonia;52;3-nitrobenzenesulfonic acid;1.78;Agilent 6495;ESI;1.397462219;0.51;22.12;5.1;10.5;1
OC(=O)c1cc(I)cc(I)c1O;100;MeOH;ammonia;52;3,5-diiodosalicylic acid;2.03;Agilent 6495;ESI;2.052204666;0.51;22.12;5.1;10.5;1
Oc1ccc(cc1)c2ccccc2;100;MeOH;ammonia;52;4-phenylphenol;1.28;Agilent 6495;ESI;0.453487168;0.51;22.12;5.1;10.5;1
OC(=O)c1ccc(O)cc1;100;MeOH;ammonia;52;4-hydroxybenzoic acid;0.93;Agilent 6495;ESI;0.37085879;0.51;22.12;5.1;10.5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;100;MeOH;ammonia;52;3,5-dinitrobenzoic acid;1.96;Agilent 6495;ESI;1.640830745;0.51;22.12;5.1;10.5;1
O[S](=O)(=O)c1cccc2ccccc12;100;MeOH;ammonia;52;naphthalenesulfonic acid;1.64;Agilent 6495;ESI;1.615558766;0.51;22.12;5.1;10.5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;100;MeOH;ammonia;52;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.75;Agilent 6495;ESI;2.640067336;0.51;22.12;5.1;10.5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;100;MeOH;ammonia;52;2,4-dinitrophenol;2.32;Agilent 6495;ESI;2.031999814;0.51;22.12;5.1;10.5;1
Oc1cccc(c1)[N+]([O-])=O;100;MeOH;ammonia;52;3-nitrophenol;1.88;Agilent 6495;ESI;1.692814851;0.51;22.12;5.1;10.5;1
O=C1NC(=O)c2ccccc12;100;MeOH;ammonia;52;phthalimide;0.28;Agilent 6495;ESI;0.067432157;0.51;22.12;5.1;10.5;1
Nc1ccc(cc1)C(O)=O;100;MeOH;ammonia;52;4-aminobenzoic acid;0.68;Agilent 6495;ESI;0.465272222;0.51;22.12;5.1;10.5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;100;MeOH;ammonia;52;2,4,6-trinitro-1,3-benzenediol;2.16;Agilent 6495;ESI;1.902446059;0.51;22.12;5.1;10.5;1
OC(=O)c1ccccc1;0;MeCN;ammonia;52;benzoic acid;0.6;Agilent 6495;ESI;0.186934411;0.88;71.76;10.2;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;0;MeCN;ammonia;52;4-nitrophenol;1.36;Agilent 6495;ESI;0.983283785;0.88;71.76;10.2;10.5;1
Oc1cccc(c1)C(F)(F)F;0;MeCN;ammonia;52;3-(trifluoromethyl)phenol;1.27;Agilent 6495;ESI;1.29272166;0.88;71.76;10.2;10.5;1
OC(=O)c1ccccc1O;0;MeCN;ammonia;52;salicylic acid;1.26;Agilent 6495;ESI;0.759543678;0.88;71.76;10.2;10.5;1
C/C=C/C=C/C(O)=O;0;MeCN;ammonia;52;sorbic acid;-0.34;Agilent 6495;ESI;-0.246461186;0.88;71.76;10.2;10.5;1
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;0;MeCN;ammonia;52;3-nitrobenzenesulfonic acid;1.13;Agilent 6495;ESI;0.864061886;0.88;71.76;10.2;10.5;1
OC(=O)c1cc(I)cc(I)c1O;0;MeCN;ammonia;52;3,5-diiodosalicylic acid;0.92;Agilent 6495;ESI;0.953059707;0.88;71.76;10.2;10.5;1
Oc1ccc(cc1)c2ccccc2;0;MeCN;ammonia;52;4-phenylphenol;0.19;Agilent 6495;ESI;0.096279101;0.88;71.76;10.2;10.5;1
OC(=O)c1ccc(O)cc1;0;MeCN;ammonia;52;4-hydroxybenzoic acid;-0.2;Agilent 6495;ESI;-0.03368566;0.88;71.76;10.2;10.5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;0;MeCN;ammonia;52;3,5-dinitrobenzoic acid;1.37;Agilent 6495;ESI;1.066372471;0.88;71.76;10.2;10.5;1
O[S](=O)(=O)c1cccc2ccccc12;0;MeCN;ammonia;52;naphthalenesulfonic acid;1.31;Agilent 6495;ESI;1.08570869;0.88;71.76;10.2;10.5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;0;MeCN;ammonia;52;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;1.46;Agilent 6495;ESI;1.486304621;0.88;71.76;10.2;10.5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;0;MeCN;ammonia;52;2,4-dinitrophenol;1.03;Agilent 6495;ESI;0.989812303;0.88;71.76;10.2;10.5;1
Oc1cccc(c1)[N+]([O-])=O;0;MeCN;ammonia;52;3-nitrophenol;0.38;Agilent 6495;ESI;0.627178243;0.88;71.76;10.2;10.5;1
O=C1NC(=O)c2ccccc12;0;MeCN;ammonia;52;phthalimide;-0.06;Agilent 6495;ESI;-0.338649937;0.88;71.76;10.2;10.5;1
Nc1ccc(cc1)C(O)=O;0;MeCN;ammonia;52;4-aminobenzoic acid;-0.51;Agilent 6495;ESI;-0.228142006;0.88;71.76;10.2;10.5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;0;MeCN;ammonia;52;2,4,6-trinitro-1,3-benzenediol;1.03;Agilent 6495;ESI;1.208847659;0.88;71.76;10.2;10.5;1
OC(=O)c1ccccc1;20;MeCN;ammonia;41;benzoic acid;0.17;Agilent 6495;ESI;0.144939181;0.93;42.11062016;9.32;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;20;MeCN;ammonia;41;4-nitrophenol;0.93;Agilent 6495;ESI;1.057608777;0.93;42.11062016;9.32;10.5;1
Oc1cccc(c1)C(F)(F)F;20;MeCN;ammonia;41;3-(trifluoromethyl)phenol;2.27;Agilent 6495;ESI;2.130387064;0.93;42.11062016;9.32;10.5;1
OC(=O)c1ccccc1O;20;MeCN;ammonia;41;salicylic acid;0.63;Agilent 6495;ESI;0.726605996;0.93;42.11062016;9.32;10.5;1
C/C=C/C=C/C(O)=O;20;MeCN;ammonia;41;sorbic acid;-0.19;Agilent 6495;ESI;-0.305552493;0.93;42.11062016;9.32;10.5;1
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;20;MeCN;ammonia;41;3-nitrobenzenesulfonic acid;0.85;Agilent 6495;ESI;0.972965219;0.93;42.11062016;9.32;10.5;1
OC(=O)c1cc(I)cc(I)c1O;20;MeCN;ammonia;41;3,5-diiodosalicylic acid;1.82;Agilent 6495;ESI;1.678611752;0.93;42.11062016;9.32;10.5;1
Oc1ccc(cc1)c2ccccc2;20;MeCN;ammonia;41;4-phenylphenol;0.15;Agilent 6495;ESI;0.401621474;0.93;42.11062016;9.32;10.5;1
OC(=O)c1ccc(O)cc1;20;MeCN;ammonia;41;4-hydroxybenzoic acid;0.13;Agilent 6495;ESI;0.186496086;0.93;42.11062016;9.32;10.5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;20;MeCN;ammonia;41;3,5-dinitrobenzoic acid;1.29;Agilent 6495;ESI;1.171373256;0.93;42.11062016;9.32;10.5;1
O[S](=O)(=O)c1cccc2ccccc12;20;MeCN;ammonia;41;naphthalenesulfonic acid;1.41;Agilent 6495;ESI;1.177654643;0.93;42.11062016;9.32;10.5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;20;MeCN;ammonia;41;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;1.99;Agilent 6495;ESI;2.198109373;0.93;42.11062016;9.32;10.5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;20;MeCN;ammonia;41;2,4-dinitrophenol;1.11;Agilent 6495;ESI;1.192289695;0.93;42.11062016;9.32;10.5;1
Oc1cccc(c1)[N+]([O-])=O;20;MeCN;ammonia;41;3-nitrophenol;0.7;Agilent 6495;ESI;0.863176322;0.93;42.11062016;9.32;10.5;1
O=C1NC(=O)c2ccccc12;20;MeCN;ammonia;41;phthalimide;-0.43;Agilent 6495;ESI;-0.493810532;0.93;42.11062016;9.32;10.5;1
Nc1ccc(cc1)C(O)=O;20;MeCN;ammonia;41;4-aminobenzoic acid;-0.22;Agilent 6495;ESI;-0.112185346;0.93;42.11062016;9.32;10.5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;20;MeCN;ammonia;41;2,4,6-trinitro-1,3-benzenediol;1.98;Agilent 6495;ESI;1.699049755;0.93;42.11062016;9.32;10.5;1
OC(=O)c1ccccc1;40;MeCN;ammonia;31;benzoic acid;0.02;Agilent 6495;ESI;0.182548327;0.89;31.10415488;8.44;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;40;MeCN;ammonia;31;4-nitrophenol;0.77;Agilent 6495;ESI;0.962358413;0.89;31.10415488;8.44;10.5;1
Oc1cccc(c1)C(F)(F)F;40;MeCN;ammonia;31;3-(trifluoromethyl)phenol;2.39;Agilent 6495;ESI;2.218635219;0.89;31.10415488;8.44;10.5;1
OC(=O)c1ccccc1O;40;MeCN;ammonia;31;salicylic acid;0.63;Agilent 6495;ESI;0.71227328;0.89;31.10415488;8.44;10.5;1
C/C=C/C=C/C(O)=O;40;MeCN;ammonia;31;sorbic acid;-0.16;Agilent 6495;ESI;-0.236488613;0.89;31.10415488;8.44;10.5;1
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;40;MeCN;ammonia;31;3-nitrobenzenesulfonic acid;0.83;Agilent 6495;ESI;0.940686177;0.89;31.10415488;8.44;10.5;1
OC(=O)c1cc(I)cc(I)c1O;40;MeCN;ammonia;31;3,5-diiodosalicylic acid;1.78;Agilent 6495;ESI;1.807027155;0.89;31.10415488;8.44;10.5;1
Oc1ccc(cc1)c2ccccc2;40;MeCN;ammonia;31;4-phenylphenol;0.15;Agilent 6495;ESI;0.238813462;0.89;31.10415488;8.44;10.5;1
OC(=O)c1ccc(O)cc1;40;MeCN;ammonia;31;4-hydroxybenzoic acid;0.19;Agilent 6495;ESI;0.155568328;0.89;31.10415488;8.44;10.5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;40;MeCN;ammonia;31;3,5-dinitrobenzoic acid;1.49;Agilent 6495;ESI;1.277864684;0.89;31.10415488;8.44;10.5;1
O[S](=O)(=O)c1cccc2ccccc12;40;MeCN;ammonia;31;naphthalenesulfonic acid;1.4;Agilent 6495;ESI;1.28070869;0.89;31.10415488;8.44;10.5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;40;MeCN;ammonia;31;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;1.98;Agilent 6495;ESI;2.082741396;0.89;31.10415488;8.44;10.5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;40;MeCN;ammonia;31;2,4-dinitrophenol;1.07;Agilent 6495;ESI;1.196286796;0.89;31.10415488;8.44;10.5;1
Oc1cccc(c1)[N+]([O-])=O;40;MeCN;ammonia;31;3-nitrophenol;0.72;Agilent 6495;ESI;0.851716349;0.89;31.10415488;8.44;10.5;1
O=C1NC(=O)c2ccccc12;40;MeCN;ammonia;31;phthalimide;-0.43;Agilent 6495;ESI;-0.417189243;0.89;31.10415488;8.44;10.5;1
Nc1ccc(cc1)C(O)=O;40;MeCN;ammonia;31;4-aminobenzoic acid;-0.24;Agilent 6495;ESI;-0.181865426;0.89;31.10415488;8.44;10.5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;40;MeCN;ammonia;31;2,4,6-trinitro-1,3-benzenediol;2.06;Agilent 6495;ESI;1.851375963;0.89;31.10415488;8.44;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;60;MeCN;ammonia;21;4-nitrophenol;0.86;Agilent 6495;ESI;1.019037437;0.77;30.53237952;7.56;10.5;1
Oc1cccc(c1)C(F)(F)F;60;MeCN;ammonia;21;3-(trifluoromethyl)phenol;2.54;Agilent 6495;ESI;2.364873812;0.77;30.53237952;7.56;10.5;1
OC(=O)c1ccccc1O;60;MeCN;ammonia;21;salicylic acid;0.48;Agilent 6495;ESI;0.696766738;0.77;30.53237952;7.56;10.5;1
C/C=C/C=C/C(O)=O;60;MeCN;ammonia;21;sorbic acid;-0.42;Agilent 6495;ESI;-0.162415186;0.77;30.53237952;7.56;10.5;1
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;60;MeCN;ammonia;21;3-nitrobenzenesulfonic acid;0.81;Agilent 6495;ESI;1.028175268;0.77;30.53237952;7.56;10.5;1
OC(=O)c1cc(I)cc(I)c1O;60;MeCN;ammonia;21;3,5-diiodosalicylic acid;1.92;Agilent 6495;ESI;1.959566631;0.77;30.53237952;7.56;10.5;1
Oc1ccc(cc1)c2ccccc2;60;MeCN;ammonia;21;4-phenylphenol;0.1;Agilent 6495;ESI;0.421277506;0.77;30.53237952;7.56;10.5;1
OC(=O)c1ccc(O)cc1;60;MeCN;ammonia;21;4-hydroxybenzoic acid;-0.06;Agilent 6495;ESI;0.151373328;0.77;30.53237952;7.56;10.5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;60;MeCN;ammonia;21;3,5-dinitrobenzoic acid;1.44;Agilent 6495;ESI;1.310461955;0.77;30.53237952;7.56;10.5;1
O[S](=O)(=O)c1cccc2ccccc12;60;MeCN;ammonia;21;naphthalenesulfonic acid;1.5;Agilent 6495;ESI;1.428771227;0.77;30.53237952;7.56;10.5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;60;MeCN;ammonia;21;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.02;Agilent 6495;ESI;2.225098529;0.77;30.53237952;7.56;10.5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;60;MeCN;ammonia;21;2,4-dinitrophenol;1.09;Agilent 6495;ESI;1.291777112;0.77;30.53237952;7.56;10.5;1
Oc1cccc(c1)[N+]([O-])=O;60;MeCN;ammonia;21;3-nitrophenol;0.69;Agilent 6495;ESI;0.869161091;0.77;30.53237952;7.56;10.5;1
O=C1NC(=O)c2ccccc12;60;MeCN;ammonia;21;phthalimide;-0.54;Agilent 6495;ESI;-0.443005195;0.77;30.53237952;7.56;10.5;1
Nc1ccc(cc1)C(O)=O;60;MeCN;ammonia;21;4-aminobenzoic acid;-0.35;Agilent 6495;ESI;-0.2045361;0.77;30.53237952;7.56;10.5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;60;MeCN;ammonia;21;2,4,6-trinitro-1,3-benzenediol;2.15;Agilent 6495;ESI;1.941940343;0.77;30.53237952;7.56;10.5;1
OC(=O)c1ccccc1;60;MeCN;ammonia;21;benzoic acid;0;Agilent 6495;ESI;0.206827436;0.77;30.53237952;7.56;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;80;MeCN;ammonia;10;4-nitrophenol;0.88;Agilent 6495;ESI;1.017648402;0.57;32.18706944;6.68;10.5;1
Oc1cccc(c1)C(F)(F)F;80;MeCN;ammonia;10;3-(trifluoromethyl)phenol;2.71;Agilent 6495;ESI;2.47744923;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccccc1O;80;MeCN;ammonia;10;salicylic acid;0.65;Agilent 6495;ESI;0.571238341;0.57;32.18706944;6.68;10.5;1
C/C=C/C=C/C(O)=O;80;MeCN;ammonia;10;sorbic acid;-0.46;Agilent 6495;ESI;-0.415472022;0.57;32.18706944;6.68;10.5;1
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;80;MeCN;ammonia;10;3-nitrobenzenesulfonic acid;0.8;Agilent 6495;ESI;1.021740319;0.57;32.18706944;6.68;10.5;1
OC(=O)c1cc(I)cc(I)c1O;80;MeCN;ammonia;10;3,5-diiodosalicylic acid;2.14;Agilent 6495;ESI;2.090213884;0.57;32.18706944;6.68;10.5;1
Oc1ccc(cc1)c2ccccc2;80;MeCN;ammonia;10;4-phenylphenol;0.08;Agilent 6495;ESI;0.387638234;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccc(O)cc1;80;MeCN;ammonia;10;4-hydroxybenzoic acid;0.03;Agilent 6495;ESI;0.091665077;0.57;32.18706944;6.68;10.5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonia;10;3,5-dinitrobenzoic acid;1.64;Agilent 6495;ESI;1.233321876;0.57;32.18706944;6.68;10.5;1
O[S](=O)(=O)c1cccc2ccccc12;80;MeCN;ammonia;10;naphthalenesulfonic acid;1.68;Agilent 6495;ESI;1.524154084;0.57;32.18706944;6.68;10.5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;80;MeCN;ammonia;10;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.07;Agilent 6495;ESI;2.297985278;0.57;32.18706944;6.68;10.5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonia;10;2,4-dinitrophenol;1.27;Agilent 6495;ESI;1.275122179;0.57;32.18706944;6.68;10.5;1
Oc1cccc(c1)[N+]([O-])=O;80;MeCN;ammonia;10;3-nitrophenol;0.72;Agilent 6495;ESI;0.841817619;0.57;32.18706944;6.68;10.5;1
O=C1NC(=O)c2ccccc12;80;MeCN;ammonia;10;phthalimide;-0.51;Agilent 6495;ESI;-0.456248056;0.57;32.18706944;6.68;10.5;1
Nc1ccc(cc1)C(O)=O;80;MeCN;ammonia;10;4-aminobenzoic acid;-0.36;Agilent 6495;ESI;-0.300216973;0.57;32.18706944;6.68;10.5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonia;10;2,4,6-trinitro-1,3-benzenediol;2.27;Agilent 6495;ESI;1.786760944;0.57;32.18706944;6.68;10.5;1
